grade,model,prompt,skill,k,r,replicate
5,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.6190476190476191,0
5,gpt-4o,rule_based,Number & Operations—Fractions,1,0.14285714285714285,0
5,gpt-4o,rule_based,Operations & Algebraic Thinking,1,0.09090909090909083,0
5,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.6666666666666666,1
5,gpt-4o,rule_based,Number & Operations—Fractions,1,0.21428571428571436,1
5,gpt-4o,rule_based,Operations & Algebraic Thinking,1,0.045454545454545414,1
5,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.6666666666666666,2
5,gpt-4o,rule_based,Number & Operations—Fractions,1,0.21428571428571436,2
5,gpt-4o,rule_based,Operations & Algebraic Thinking,1,0.18181818181818182,2
5,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.6190476190476191,3
5,gpt-4o,rule_based,Number & Operations—Fractions,1,0.14285714285714285,3
5,gpt-4o,rule_based,Operations & Algebraic Thinking,1,0.09090909090909083,3
5,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.6190476190476191,4
5,gpt-4o,rule_based,Number & Operations—Fractions,1,0.14285714285714285,4
5,gpt-4o,rule_based,Operations & Algebraic Thinking,1,0.13636363636363624,4
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.0,0
5,gpt-4o,few_shot,Number & Operations—Fractions,0,-0.16666666666666666,0
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.0,0
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.15789473684210512,0
5,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,0
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.10526315789473693,0
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.21052631578947367,1
5,gpt-4o,few_shot,Number & Operations—Fractions,0,-0.08333333333333326,1
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.10526315789473693,1
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.10526315789473674,2
5,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,2
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.10526315789473693,2
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.05263157894736837,3
5,gpt-4o,few_shot,Number & Operations—Fractions,0,0.16666666666666666,3
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.10526315789473693,3
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.21052631578947367,4
5,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,4
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.052631578947368564,4
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.21052631578947378,0
5,gpt-4o,few_shot,Number & Operations—Fractions,1,-0.16666666666666666,0
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.21052631578947378,0
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.26315789473684215,1
5,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,1
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.21052631578947378,1
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.21052631578947378,2
5,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,2
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.21052631578947378,2
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.1578947368421053,3
5,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,3
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.1578947368421053,3
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.21052631578947378,4
5,gpt-4o,few_shot,Number & Operations—Fractions,1,-0.08333333333333326,4
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.21052631578947378,4
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.10526315789473674,0
5,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,0
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.1578947368421053,0
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.10526315789473674,1
5,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,1
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.10526315789473693,1
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.10526315789473674,2
5,gpt-4o,few_shot,Number & Operations—Fractions,1,-0.08333333333333326,2
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.21052631578947378,2
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,0.0,3
5,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,3
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.1578947368421053,3
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,0.0,4
5,gpt-4o,few_shot,Number & Operations—Fractions,1,0.08333333333333341,4
5,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.21052631578947378,4
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.21052631578947378,0
5,gpt-4o,few_shot,Number & Operations—Fractions,0,-0.08333333333333326,0
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,-0.05263157894736837,0
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.1578947368421053,1
5,gpt-4o,few_shot,Number & Operations—Fractions,0,-0.08333333333333326,1
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,-0.05263157894736837,1
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.1578947368421053,2
5,gpt-4o,few_shot,Number & Operations—Fractions,0,0.08333333333333341,2
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,-0.05263157894736837,2
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.21052631578947378,3
5,gpt-4o,few_shot,Number & Operations—Fractions,0,-0.16666666666666666,3
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,-0.05263157894736837,3
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.1578947368421053,4
5,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,4
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,-0.05263157894736837,4
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.15789473684210512,0
5,gpt-4o,few_shot,Number & Operations—Fractions,0,-0.08333333333333326,0
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,0.052631578947368564,0
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.10526315789473674,1
5,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,1
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,0.052631578947368564,1
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.10526315789473674,2
5,gpt-4o,few_shot,Number & Operations—Fractions,0,-0.08333333333333326,2
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,0.052631578947368564,2
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.10526315789473674,3
5,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,3
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,0.052631578947368564,3
5,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.21052631578947367,4
5,gpt-4o,few_shot,Number & Operations—Fractions,0,0.16666666666666666,4
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,0.052631578947368564,4
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.052631578947368564,0
5,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,0
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,-0.05263157894736837,0
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.10526315789473693,1
5,gpt-4o,few_shot,Number & Operations—Fractions,1,-0.08333333333333326,1
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,-0.05263157894736837,1
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.052631578947368564,2
5,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,2
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,-0.05263157894736837,2
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.10526315789473693,3
5,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,3
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,-0.05263157894736837,3
5,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.1578947368421053,4
5,gpt-4o,few_shot,Number & Operations—Fractions,1,-0.08333333333333326,4
5,gpt-4o,few_shot,Operations & Algebraic Thinking,1,-0.05263157894736837,4
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.761904761904762,0
5,gpt-4o,combined,Number & Operations—Fractions,0,0.5833333333333334,0
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.6,0
5,gpt-4o,combined,Number & Operations in Base Ten,1,0.0,0
5,gpt-4o,combined,Number & Operations—Fractions,0,0.4166666666666667,0
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.4,0
5,gpt-4o,combined,Number & Operations in Base Ten,1,0.0,1
5,gpt-4o,combined,Number & Operations—Fractions,0,0.4166666666666667,1
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.3,1
5,gpt-4o,combined,Number & Operations in Base Ten,1,-0.047619047619047575,2
5,gpt-4o,combined,Number & Operations—Fractions,0,0.3333333333333333,2
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.45000000000000007,2
5,gpt-4o,combined,Number & Operations in Base Ten,1,0.0,3
5,gpt-4o,combined,Number & Operations—Fractions,0,0.25000000000000006,3
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.35000000000000003,3
5,gpt-4o,combined,Number & Operations in Base Ten,1,0.0,4
5,gpt-4o,combined,Number & Operations—Fractions,0,0.4166666666666667,4
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.4,4
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.4761904761904762,0
5,gpt-4o,combined,Number & Operations—Fractions,1,-0.08333333333333326,0
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.45000000000000007,0
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.4761904761904762,1
5,gpt-4o,combined,Number & Operations—Fractions,1,0.0,1
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.4,1
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.4761904761904762,2
5,gpt-4o,combined,Number & Operations—Fractions,1,0.0,2
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.35000000000000003,2
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.42857142857142855,3
5,gpt-4o,combined,Number & Operations—Fractions,1,-0.08333333333333326,3
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.45000000000000007,3
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.380952380952381,4
5,gpt-4o,combined,Number & Operations—Fractions,1,-0.16666666666666666,4
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.4,4
5,gpt-4o,combined,Number & Operations in Base Ten,1,-0.047619047619047575,0
5,gpt-4o,combined,Number & Operations—Fractions,1,-0.08333333333333326,0
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.4,0
5,gpt-4o,combined,Number & Operations in Base Ten,1,0.0,1
5,gpt-4o,combined,Number & Operations—Fractions,1,0.08333333333333341,1
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.4,1
5,gpt-4o,combined,Number & Operations in Base Ten,1,-0.09523809523809533,2
5,gpt-4o,combined,Number & Operations—Fractions,1,0.0,2
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.4,2
5,gpt-4o,combined,Number & Operations in Base Ten,1,0.0,3
5,gpt-4o,combined,Number & Operations—Fractions,1,0.0,3
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.35000000000000003,3
5,gpt-4o,combined,Number & Operations in Base Ten,1,-0.047619047619047575,4
5,gpt-4o,combined,Number & Operations—Fractions,1,-0.08333333333333326,4
5,gpt-4o,combined,Operations & Algebraic Thinking,0,0.45000000000000007,4
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.5238095238095238,0
5,gpt-4o,combined,Number & Operations—Fractions,0,0.6666666666666666,0
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.049999999999999954,0
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.6190476190476191,1
5,gpt-4o,combined,Number & Operations—Fractions,0,0.5833333333333334,1
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.10000000000000009,1
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.6666666666666666,2
5,gpt-4o,combined,Number & Operations—Fractions,0,0.4166666666666667,2
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.10000000000000009,2
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.5238095238095238,3
5,gpt-4o,combined,Number & Operations—Fractions,0,0.5,3
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.10000000000000009,3
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.5714285714285715,4
5,gpt-4o,combined,Number & Operations—Fractions,0,0.5,4
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.0,4
5,gpt-4o,combined,Number & Operations in Base Ten,1,-0.047619047619047575,0
5,gpt-4o,combined,Number & Operations—Fractions,0,0.3333333333333333,0
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.049999999999999954,0
5,gpt-4o,combined,Number & Operations in Base Ten,1,0.0,1
5,gpt-4o,combined,Number & Operations—Fractions,0,0.4166666666666667,1
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.0,1
5,gpt-4o,combined,Number & Operations in Base Ten,1,0.047619047619047575,2
5,gpt-4o,combined,Number & Operations—Fractions,0,0.5,2
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.0,2
5,gpt-4o,combined,Number & Operations in Base Ten,1,0.0,3
5,gpt-4o,combined,Number & Operations—Fractions,0,0.5,3
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.0,3
5,gpt-4o,combined,Number & Operations in Base Ten,1,-0.047619047619047575,4
5,gpt-4o,combined,Number & Operations—Fractions,0,0.3333333333333333,4
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.0,4
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.3333333333333333,0
5,gpt-4o,combined,Number & Operations—Fractions,1,0.08333333333333341,0
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.049999999999999954,0
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.3333333333333333,1
5,gpt-4o,combined,Number & Operations—Fractions,1,0.08333333333333341,1
5,gpt-4o,combined,Operations & Algebraic Thinking,1,0.0,1
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.3333333333333333,2
5,gpt-4o,combined,Number & Operations—Fractions,1,0.08333333333333341,2
5,gpt-4o,combined,Operations & Algebraic Thinking,1,-0.049999999999999954,2
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.3333333333333333,3
5,gpt-4o,combined,Number & Operations—Fractions,1,0.16666666666666666,3
5,gpt-4o,combined,Operations & Algebraic Thinking,1,-0.049999999999999954,3
5,gpt-4o,combined,Number & Operations in Base Ten,0,0.3333333333333333,4
5,gpt-4o,combined,Number & Operations—Fractions,1,0.16666666666666666,4
5,gpt-4o,combined,Operations & Algebraic Thinking,1,-0.15000000000000005,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8999999999999999,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.3333333333333333,0
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.7,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.5,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.6666666666666666,0
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.4,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.3333333333333333,1
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8999999999999999,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.5,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.6666666666666666,2
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.5,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.3333333333333333,3
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8999999999999999,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.5,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.6666666666666666,4
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.7,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.0,0
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.7,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.7,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.0,1
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.7,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.7,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.0,2
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.7,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.7,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.0,3
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.6,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.7,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.0,4
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.2,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.3333333333333333,0
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.7,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.3,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.3333333333333333,1
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.7,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.2,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.3333333333333333,2
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.6,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.2,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.0,3
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.8,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.2,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.3333333333333333,4
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,0,0.7,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.7,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.6666666666666666,0
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.4,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.7,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.6666666666666666,1
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.4,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.7,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.3333333333333333,2
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.7,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.6666666666666666,3
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,0.6666666666666666,4
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.5,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.7,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,1.0,0
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.7,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.7,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,1.0,1
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.7,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.6,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,1.0,2
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.7,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.7,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,1.0,3
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.7,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,1,0.7,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,0,1.0,4
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.7,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8999999999999999,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.6666666666666666,0
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.6,0
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8999999999999999,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.6666666666666666,1
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.7,1
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8999999999999999,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.6666666666666666,2
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.8,2
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8999999999999999,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.6666666666666666,3
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.7,3
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations in Base Ten,0,0.8999999999999999,4
5,claude-sonnet-4-5-20250929,rule_based,Number & Operations—Fractions,1,0.6666666666666666,4
5,claude-sonnet-4-5-20250929,rule_based,Operations & Algebraic Thinking,1,0.7,4
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.391304347826087,0
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,-0.10526315789473674,0
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.17241379310344826,0
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.3913043478260869,0
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,-0.26315789473684204,0
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,-0.06896551724137938,0
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.3913043478260869,1
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,-0.26315789473684204,1
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,-0.06896551724137938,1
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.3913043478260869,2
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,-0.26315789473684204,2
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,-0.06896551724137938,2
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.3913043478260869,3
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,-0.26315789473684204,3
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,-0.03448275862068963,3
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.34782608695652173,4
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,0,-0.26315789473684204,4
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,-0.03448275862068963,4
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.0,0
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.26315789473684204,0
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.06896551724137925,0
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.0,1
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.42105263157894735,1
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.06896551724137925,1
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,-0.043478260869565175,2
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.3157894736842104,2
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.06896551724137925,2
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.08695652173913052,3
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.26315789473684204,3
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.06896551724137925,3
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,0,0.043478260869565334,4
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.3157894736842104,4
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.06896551724137925,4
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.3043478260869564,0
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.26315789473684204,0
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.17241379310344826,0
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.34782608695652173,1
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.26315789473684204,1
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.17241379310344826,1
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations in Base Ten,1,-0.34782608695652173,2
5,claude-sonnet-4-5-20250929,few_shot,Number & Operations—Fractions,1,-0.3157894736842104,2
5,claude-sonnet-4-5-20250929,few_shot,Operations & Algebraic Thinking,0,0.17241379310344826,2
