grade,model,prompt,skill,q0,q1,replicate
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5833333333333334,2
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.625,2
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5416666666666666,3
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.625,3
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5833333333333334,4
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.5833333333333334,4
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5769230769230769,0
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.52,0
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,0
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5384615384615384,1
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.48,1
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,1
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5769230769230769,2
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.48,2
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,2
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5769230769230769,3
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.48,3
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,3
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5384615384615384,4
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.48,4
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,4
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.52,0
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,0
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.56,1
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.7083333333333334,1
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.52,2
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,2
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.56,3
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.7083333333333334,3
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.56,4
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.7083333333333334,4
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.34615384615384615,0
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.625,0
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.38461538461538464,1
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.7083333333333334,1
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.34615384615384615,2
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.7083333333333334,2
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.38461538461538464,3
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.7083333333333334,3
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.38461538461538464,4
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,4
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.7083333333333334,0
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,1
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,2
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.6666666666666666,3
4,deepseek-chat,combined,Operations & Algebraic Thinking,0.8333333333333334,0.7083333333333334,4
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.6153846153846154,0
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.6,0
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.625,0
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.7307692307692307,1
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.6,1
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5833333333333334,1
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.6923076923076923,2
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.6,2
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5833333333333334,2
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.6923076923076923,3
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.6,3
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5833333333333334,3
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.6538461538461539,4
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.6,4
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5833333333333334,4
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.52,0
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5416666666666666,0
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.6,1
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5416666666666666,1
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.6,2
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5416666666666666,2
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.56,3
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5416666666666666,3
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.6,4
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.5416666666666666,4
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5769230769230769,0
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.625,0
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5769230769230769,1
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.6666666666666666,1
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5384615384615384,2
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.625,2
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5384615384615384,3
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.6666666666666666,3
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5769230769230769,4
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.6666666666666666,4
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.625,0
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.625,1
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.625,2
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.625,3
4,deepseek-chat,combined,Number & Operations—Fractions,0.875,0.625,4
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.6538461538461539,0
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.48,0
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.6153846153846154,1
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.52,1
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5769230769230769,2
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.44,2
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5769230769230769,3
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.44,3
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5769230769230769,4
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.44,4
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.48,0
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.44,1
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.44,2
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.44,3
4,deepseek-chat,combined,Number & Operations in Base Ten,0.92,0.44,4
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5384615384615384,0
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5,1
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5,2
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5,3
4,deepseek-chat,combined,Measurement & Data,0.9615384615384616,0.5,4
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.11538461538461539,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.2916666666666667,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.24,1
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,2
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.5,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.12,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.375,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,4
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.5,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,0
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,1
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4583333333333333,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,1
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,2
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.5,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,2
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.5416666666666666,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,3
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4583333333333333,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.5,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4583333333333333,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.0,1
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4583333333333333,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.0,2
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.3333333333333333,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,4
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.08333333333333333,0
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,1
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,2
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,3
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.08333333333333333,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.28,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.28,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,4
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,0
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,1
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.11538461538461539,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,2
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.11538461538461539,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,3
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.07692307692307693,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,0.625,0.041666666666666664,4
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.3333333333333333,0
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,1
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,1
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,2
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.3333333333333333,2
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.23076923076923078,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,3
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.2916666666666667,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,1
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.12,2
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4583333333333333,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.375,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.24,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.375,4
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,0
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,1
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,1
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,2
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,2
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.375,3
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4583333333333333,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4583333333333333,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,1
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,2
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.5,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0.875,0.4166666666666667,4
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.11538461538461539,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,0
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.2,1
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.28,2
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.24,3
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.11538461538461539,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.12,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0.56,0.16,4
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,0
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.11538461538461539,1
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.11538461538461539,2
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.19230769230769232,3
4,gpt-4o,rule_based,Measurement & Data,0.6923076923076923,0.15384615384615385,4
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.5384615384615384,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.24,0
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.4166666666666667,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.4,0
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.4583333333333333,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.4,1
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.3333333333333333,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.36,2
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.375,2
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.4,3
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.4583333333333333,3
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.4,4
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.9166666666666666,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.4166666666666667,4
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.46153846153846156,0
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.7916666666666666,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5416666666666666,0
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.5,1
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5,1
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.5,2
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.7916666666666666,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5416666666666666,2
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.46153846153846156,3
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.875,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5416666666666666,3
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.5,4
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.875,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5416666666666666,4
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5,0
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5,1
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5416666666666666,2
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.4583333333333333,3
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.4583333333333333,4
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.34615384615384615,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.4,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5833333333333334,0
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.46153846153846156,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.4,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.625,1
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.4230769230769231,2
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.4,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.625,2
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.4230769230769231,3
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.36,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.625,3
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.4230769230769231,4
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.4,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5833333333333334,4
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.36,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.625,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.36,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.625,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.32,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.625,2
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.4,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.625,3
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.44,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.625,4
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.46153846153846156,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5833333333333334,0
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.4230769230769231,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5416666666666666,1
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.4230769230769231,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5833333333333334,2
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.46153846153846156,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5833333333333334,3
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.4230769230769231,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5416666666666666,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.375,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5833333333333334,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0.6666666666666666,0.5416666666666666,4
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.5384615384615384,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.44,0
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.7083333333333334,0
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.5,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,0.52,0.44,1
4,gpt-4o,few_shot,Number & Operations—Fractions,0.8333333333333334,0.8333333333333334,1
4,gpt-4o,few_shot,Measurement & Data,0.5769230769230769,0.5769230769230769,2
