model,grade,prompt,skill_idx,q0,r_i,k,r_max,efficiency,offTarget_eff
deepseek-chat,5,rule_based,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,rule_based,1,0.8787878787878788,0.24137931034482762,0,0.7155172413793104,0.3373493975903615,
deepseek-chat,5,rule_based,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,rule_based,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,rule_based,1,0.8787878787878788,0.24137931034482762,0,0.7155172413793104,0.3373493975903615,
deepseek-chat,5,rule_based,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,rule_based,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,rule_based,1,0.8787878787878788,0.24137931034482762,0,0.7155172413793104,0.3373493975903615,
deepseek-chat,5,rule_based,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,rule_based,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,rule_based,1,0.8787878787878788,0.24137931034482762,0,0.7155172413793104,0.3373493975903615,
deepseek-chat,5,rule_based,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,rule_based,0,0.9696969696969697,0.28124999999999994,0,0.7421875,0.37894736842105253,
deepseek-chat,5,rule_based,1,0.8787878787878788,0.06896551724137925,1,0.7155172413793104,,0.09638554216867462
deepseek-chat,5,rule_based,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,rule_based,0,0.9696969696969697,0.375,0,0.7421875,0.5052631578947369,
deepseek-chat,5,rule_based,1,0.8787878787878788,0.06896551724137925,1,0.7155172413793104,,0.09638554216867462
deepseek-chat,5,rule_based,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,rule_based,0,0.9696969696969697,0.375,0,0.7421875,0.5052631578947369,
deepseek-chat,5,rule_based,1,0.8787878787878788,0.06896551724137925,1,0.7155172413793104,,0.09638554216867462
deepseek-chat,5,rule_based,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,rule_based,0,0.9696969696969697,0.375,0,0.7421875,0.5052631578947369,
deepseek-chat,5,rule_based,1,0.8787878787878788,0.06896551724137925,1,0.7155172413793104,,0.09638554216867462
deepseek-chat,5,rule_based,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,rule_based,0,0.9696969696969697,0.375,0,0.7421875,0.5052631578947369,
deepseek-chat,5,rule_based,1,0.8787878787878788,0.06896551724137925,1,0.7155172413793104,,0.09638554216867462
deepseek-chat,5,rule_based,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.06896551724137925,0,0.7155172413793104,0.09638554216867462,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.06896551724137925,0,0.7155172413793104,0.09638554216867462,
deepseek-chat,5,few_shot,2,0.9393939393939394,0.0,0,0.7338709677419355,0.0,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.103448275862069,0,0.7155172413793104,0.1445783132530121,
deepseek-chat,5,few_shot,2,0.9393939393939394,0.0,0,0.7338709677419355,0.0,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.103448275862069,0,0.7155172413793104,0.1445783132530121,
deepseek-chat,5,few_shot,2,0.9393939393939394,0.0,0,0.7338709677419355,0.0,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.103448275862069,0,0.7155172413793104,0.1445783132530121,
deepseek-chat,5,few_shot,2,0.9393939393939394,0.0,0,0.7338709677419355,0.0,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.103448275862069,0,0.7155172413793104,0.1445783132530121,
deepseek-chat,5,few_shot,2,0.9393939393939394,0.0,0,0.7338709677419355,0.0,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.06896551724137925,1,0.7155172413793104,,0.09638554216867462
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,1,0.7155172413793104,,0.04819277108433731
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,1,0.7155172413793104,,0.04819277108433731
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,1,0.7155172413793104,,0.04819277108433731
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,1,0.7155172413793104,,0.04819277108433731
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.06896551724137925,1,0.7155172413793104,,0.09638554216867462
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.13793103448275862,1,0.7155172413793104,,0.19277108433734938
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.13793103448275862,1,0.7155172413793104,,0.19277108433734938
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.13793103448275862,1,0.7155172413793104,,0.19277108433734938
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.13793103448275862,1,0.7155172413793104,,0.19277108433734938
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,0,0.7338709677419355,-0.04395604395604392,
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.06896551724137925,0,0.7155172413793104,0.09638554216867462,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,0,0.7155172413793104,0.04819277108433731,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,0,0.7155172413793104,0.04819277108433731,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,0,0.7155172413793104,0.04819277108433731,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,0,0.7155172413793104,0.04819277108433731,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.0,0,0.7155172413793104,0.0,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.06896551724137925,0,0.7155172413793104,0.09638554216867462,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.06896551724137925,0,0.7155172413793104,0.09638554216867462,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.06896551724137925,0,0.7155172413793104,0.09638554216867462,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,few_shot,1,0.8787878787878788,0.06896551724137925,0,0.7155172413793104,0.09638554216867462,
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,1,0.7155172413793104,,0.04819277108433731
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,1,0.7155172413793104,,0.04819277108433731
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,1,0.7155172413793104,,0.04819277108433731
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,1,0.7155172413793104,,0.04819277108433731
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,few_shot,0,0.9696969696969697,0.0,0,0.7421875,0.0,
deepseek-chat,5,few_shot,1,0.8787878787878788,0.03448275862068963,1,0.7155172413793104,,0.04819277108433731
deepseek-chat,5,few_shot,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,combined,0,0.9696969696969697,0.5,0,0.7421875,0.6736842105263158,
deepseek-chat,5,combined,1,0.8181818181818182,0.6296296296296295,0,0.6944444444444444,0.9066666666666666,
deepseek-chat,5,combined,2,0.9393939393939394,0.4193548387096775,0,0.7338709677419355,0.5714285714285715,
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.5925925925925927,0,0.6944444444444444,0.8533333333333335,
deepseek-chat,5,combined,2,0.9393939393939394,0.3870967741935484,0,0.7338709677419355,0.5274725274725275,
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.6296296296296295,0,0.6944444444444444,0.9066666666666666,
deepseek-chat,5,combined,2,0.9393939393939394,0.3870967741935484,0,0.7338709677419355,0.5274725274725275,
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.6296296296296295,0,0.6944444444444444,0.9066666666666666,
deepseek-chat,5,combined,2,0.9393939393939394,0.3870967741935484,0,0.7338709677419355,0.5274725274725275,
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.5925925925925927,0,0.6944444444444444,0.8533333333333335,
deepseek-chat,5,combined,2,0.9393939393939394,0.3870967741935484,0,0.7338709677419355,0.5274725274725275,
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.6296296296296295,0,0.6944444444444444,0.9066666666666666,
deepseek-chat,5,combined,2,0.9393939393939394,0.3870967741935484,0,0.7338709677419355,0.5274725274725275,
deepseek-chat,5,combined,0,0.9696969696969697,0.40624999999999994,0,0.7421875,0.5473684210526315,
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.4516129032258065,0,0.7338709677419355,0.6153846153846154,
deepseek-chat,5,combined,0,0.9696969696969697,0.53125,0,0.7421875,0.7157894736842105,
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.4516129032258065,0,0.7338709677419355,0.6153846153846154,
deepseek-chat,5,combined,0,0.9696969696969697,0.5624999999999999,0,0.7421875,0.7578947368421051,
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.4516129032258065,0,0.7338709677419355,0.6153846153846154,
deepseek-chat,5,combined,0,0.9696969696969697,0.5624999999999999,0,0.7421875,0.7578947368421051,
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.4516129032258065,0,0.7338709677419355,0.6153846153846154,
deepseek-chat,5,combined,0,0.9696969696969697,0.5624999999999999,0,0.7421875,0.7578947368421051,
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.4516129032258065,0,0.7338709677419355,0.6153846153846154,
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.3548387096774194,0,0.7338709677419355,0.4835164835164835,
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.07407407407407414,1,0.6944444444444444,,0.10666666666666677
deepseek-chat,5,combined,2,0.9393939393939394,0.3548387096774194,0,0.7338709677419355,0.4835164835164835,
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.07407407407407414,1,0.6944444444444444,,0.10666666666666677
deepseek-chat,5,combined,2,0.9393939393939394,0.3548387096774194,0,0.7338709677419355,0.4835164835164835,
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.07407407407407414,1,0.6944444444444444,,0.10666666666666677
deepseek-chat,5,combined,2,0.9393939393939394,0.3548387096774194,0,0.7338709677419355,0.4835164835164835,
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.07407407407407414,1,0.6944444444444444,,0.10666666666666677
deepseek-chat,5,combined,2,0.9393939393939394,0.3548387096774194,0,0.7338709677419355,0.4835164835164835,
deepseek-chat,5,combined,0,0.9696969696969697,0.40624999999999994,0,0.7421875,0.5473684210526315,
deepseek-chat,5,combined,1,0.8181818181818182,0.5925925925925927,0,0.6944444444444444,0.8533333333333335,
deepseek-chat,5,combined,2,0.9393939393939394,0.03225806451612912,1,0.7338709677419355,,0.04395604395604408
deepseek-chat,5,combined,0,0.9696969696969697,0.40624999999999994,0,0.7421875,0.5473684210526315,
deepseek-chat,5,combined,1,0.8181818181818182,0.6296296296296295,0,0.6944444444444444,0.9066666666666666,
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.375,0,0.7421875,0.5052631578947369,
deepseek-chat,5,combined,1,0.8181818181818182,0.6296296296296295,0,0.6944444444444444,0.9066666666666666,
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.40624999999999994,0,0.7421875,0.5473684210526315,
deepseek-chat,5,combined,1,0.8181818181818182,0.6296296296296295,0,0.6944444444444444,0.9066666666666666,
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.40624999999999994,0,0.7421875,0.5473684210526315,
deepseek-chat,5,combined,1,0.8181818181818182,0.6296296296296295,0,0.6944444444444444,0.9066666666666666,
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.7407407407407407,0,0.6944444444444444,1.0666666666666667,
deepseek-chat,5,combined,2,0.9393939393939394,0.06451612903225812,1,0.7338709677419355,,0.08791208791208799
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.7777777777777779,0,0.6944444444444444,1.12,
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.7777777777777779,0,0.6944444444444444,1.12,
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.7777777777777779,0,0.6944444444444444,1.12,
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.0,1,0.7421875,,0.0
deepseek-chat,5,combined,1,0.8181818181818182,0.7777777777777779,0,0.6944444444444444,1.12,
deepseek-chat,5,combined,2,0.9393939393939394,-0.032258064516129004,1,0.7338709677419355,,0.04395604395604392
deepseek-chat,5,combined,0,0.9696969696969697,0.375,0,0.7421875,0.5052631578947369,
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.46875000000000006,0,0.7421875,0.6315789473684211,
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.46875000000000006,0,0.7421875,0.6315789473684211,
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.46875000000000006,0,0.7421875,0.6315789473684211,
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
deepseek-chat,5,combined,0,0.9696969696969697,0.46875000000000006,0,0.7421875,0.6315789473684211,
deepseek-chat,5,combined,1,0.8181818181818182,0.03703703703703714,1,0.6944444444444444,,0.05333333333333348
deepseek-chat,5,combined,2,0.9393939393939394,0.0,1,0.7338709677419355,,0.0
gpt-4o,4,rule_based,0,0.6923076923076923,0.8333333333333333,0,0.6388888888888888,1.3043478260869565,
gpt-4o,4,rule_based,1,0.56,0.6428571428571429,0,0.5535714285714286,1.1612903225806452,
gpt-4o,4,rule_based,2,0.875,0.6666666666666666,0,0.7142857142857143,0.9333333333333332,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.11111111111111104,1,0.6388888888888888,,0.17391304347826075
gpt-4o,4,rule_based,1,0.56,0.6428571428571429,0,0.5535714285714286,1.1612903225806452,
gpt-4o,4,rule_based,2,0.875,0.5238095238095238,0,0.7142857142857143,0.7333333333333334,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.05555555555555552,1,0.6388888888888888,,0.08695652173913038
gpt-4o,4,rule_based,1,0.56,0.5714285714285715,0,0.5535714285714286,1.0322580645161292,
gpt-4o,4,rule_based,2,0.875,0.5238095238095238,0,0.7142857142857143,0.7333333333333334,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.05555555555555552,1,0.6388888888888888,,0.08695652173913038
gpt-4o,4,rule_based,1,0.56,0.6428571428571429,0,0.5535714285714286,1.1612903225806452,
gpt-4o,4,rule_based,2,0.875,0.42857142857142855,0,0.7142857142857143,0.6,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.05555555555555552,1,0.6388888888888888,,0.08695652173913038
gpt-4o,4,rule_based,1,0.56,0.7857142857142857,0,0.5535714285714286,1.4193548387096773,
gpt-4o,4,rule_based,2,0.875,0.5238095238095238,0,0.7142857142857143,0.7333333333333334,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.11111111111111104,1,0.6388888888888888,,0.17391304347826075
gpt-4o,4,rule_based,1,0.56,0.7142857142857143,0,0.5535714285714286,1.2903225806451613,
gpt-4o,4,rule_based,2,0.875,0.5714285714285714,0,0.7142857142857143,0.7999999999999999,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.7222222222222222,0,0.6388888888888888,1.1304347826086958,
gpt-4o,4,rule_based,1,0.56,0.14285714285714296,1,0.5535714285714286,,0.2580645161290324
gpt-4o,4,rule_based,2,0.875,0.42857142857142855,0,0.7142857142857143,0.6,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.7222222222222222,0,0.6388888888888888,1.1304347826086958,
gpt-4o,4,rule_based,1,0.56,0.14285714285714296,1,0.5535714285714286,,0.2580645161290324
gpt-4o,4,rule_based,2,0.875,0.4761904761904762,0,0.7142857142857143,0.6666666666666667,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.7777777777777778,0,0.6388888888888888,1.2173913043478262,
gpt-4o,4,rule_based,1,0.56,0.14285714285714296,1,0.5535714285714286,,0.2580645161290324
gpt-4o,4,rule_based,2,0.875,0.42857142857142855,0,0.7142857142857143,0.6,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.7222222222222222,0,0.6388888888888888,1.1304347826086958,
gpt-4o,4,rule_based,1,0.56,0.07142857142857148,1,0.5535714285714286,,0.1290322580645162
gpt-4o,4,rule_based,2,0.875,0.380952380952381,0,0.7142857142857143,0.5333333333333333,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.7777777777777778,0,0.6388888888888888,1.2173913043478262,
gpt-4o,4,rule_based,1,0.56,0.14285714285714296,1,0.5535714285714286,,0.2580645161290324
gpt-4o,4,rule_based,2,0.875,0.4761904761904762,0,0.7142857142857143,0.6666666666666667,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.11111111111111104,1,0.6388888888888888,,0.17391304347826075
gpt-4o,4,rule_based,1,0.56,0.0,1,0.5535714285714286,,0.0
gpt-4o,4,rule_based,2,0.875,0.42857142857142855,0,0.7142857142857143,0.6,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.11111111111111104,1,0.6388888888888888,,0.17391304347826075
gpt-4o,4,rule_based,1,0.56,0.07142857142857148,1,0.5535714285714286,,0.1290322580645162
gpt-4o,4,rule_based,2,0.875,0.4761904761904762,0,0.7142857142857143,0.6666666666666667,
gpt-4o,4,rule_based,3,0.625,1.0,0,0.6,1.6666666666666667,
gpt-4o,4,rule_based,0,0.6923076923076923,0.11111111111111104,1,0.6388888888888888,,0.17391304347826075
gpt-4o,4,rule_based,1,0.56,0.0,1,0.5535714285714286,,0.0
gpt-4o,4,rule_based,2,0.875,0.4761904761904762,0,0.7142857142857143,0.6666666666666667,
gpt-4o,4,rule_based,3,0.625,1.0,0,0.6,1.6666666666666667,
gpt-4o,4,rule_based,0,0.6923076923076923,0.11111111111111104,1,0.6388888888888888,,0.17391304347826075
gpt-4o,4,rule_based,1,0.56,0.0,1,0.5535714285714286,,0.0
gpt-4o,4,rule_based,2,0.875,0.6190476190476192,0,0.7142857142857143,0.8666666666666668,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
gpt-4o,4,rule_based,0,0.6923076923076923,0.11111111111111104,1,0.6388888888888888,,0.17391304347826075
gpt-4o,4,rule_based,1,0.56,0.0,1,0.5535714285714286,,0.0
gpt-4o,4,rule_based,2,0.875,0.5238095238095238,0,0.7142857142857143,0.7333333333333334,
gpt-4o,4,rule_based,3,0.625,0.9333333333333333,0,0.6,1.5555555555555556,
